GEOID,rb_30plus_z,income_z_rev,economic_pressure_index
17031250400,0.8538966470226865,0.955210665023197,1.8091073120458834
17031250500,-0.3983418457170947,-0.3615107418446184,-0.759852587561713
17031250700,2.209892043446621,0.8794884356778802,3.089380479124501
17031250800,-0.7740133935390291,0.23805956087908156,-0.5359538326599476
17031251000,-0.5629217619057517,1.126654487636613,0.5637327257308612
17031251100,1.0971886970407012,1.0603522485447805,2.157540945585482
17031251200,-0.14789414716913846,0.6571283580533229,0.5092342108841845
17031251300,0.771606688928358,1.0659559350545456,1.8375626239829037
17031251400,2.2635594074211833,1.5243471530817936,3.787906560502977
17031251500,0.8789414168774822,0.7809408453337358,1.659882262211218
17031251600,-0.4627426824865692,0.9758380282962115,0.5130953458096423
17031251700,-0.5342991677859853,0.761327942549558,0.22702877476357275
17031251800,1.8950435081291905,1.2813597121842217,3.1764032203134125
17031251900,2.614186185388322,1.0770908466105873,3.6912770319989097
17031252000,2.106135139762468,1.222786695864479,3.328921835626947
17031252101,-0.484209628076394,0.8700201377820702,0.3858105097056762
17031252102,2.320804595660716,0.8507212346730085,3.171525830333725
17031252201,0.5283146389103435,0.9219508532820482,1.4502654921923916
17031252202,1.007743090416431,0.9756931053692348,1.9834361957856659
17031260100,0.14906526682343824,1.725862483042871,1.8749277498663093
17031260200,-0.5199878707261021,0.9183277801076312,0.3983399093815291
17031260500,-0.2695401721781458,0.7935249861595444,0.5239848139813985
17031260600,-0.36971925159732827,0.8913238080476426,0.5216045564503142
17031260700,-0.4949431008713064,0.46578178680177595,-0.02916131406953043
17031260800,0.31006735874712443,1.2513606663000485,1.561428025047173
17031260900,-0.4806318038114232,1.5404094441550424,1.0597776403436192
17031261000,-0.14789414716913846,0.9555729723406386,0.8076788251715001
17031270500,0.11686484843870101,1.5238399228373751,1.640704771276076
17031271200,-0.5951221802904889,1.3131219870132782,0.7179998067227893
17031271300,-0.3303631846826494,1.0091944553220114,0.678831270639362
17031271400,-0.20156151114370052,1.1033218963933669,0.9017603852496663
17031271500,-0.7096125567695546,0.8424847816565004,0.13287222488694583
17031271800,-0.7668577450090874,-0.07393534708055396,-0.8407930920896414
17031280100,1.8199091985648035,-1.4278053308967258,0.3921038676680777
17031280400,-0.4090753185120071,1.1248671048705672,0.7157917863585601
17031280800,-0.051292892014926754,1.3777093048025533,1.3264164127876266
17031280900,-0.8062138119237663,0.9854512491189981,0.17923743719523177
17031281900,3.05068074571476,-0.8349497904562787,2.2157309552584814
17031282700,-0.283851469238029,-0.40269300692715915,-0.6865444761651882
17031282800,-0.5164100464611312,-0.5565770015552336,-1.0729870480163648
